delivery_id,order_id,delivery_type,dispatched_date,delivered_date,delivery_status,delivery_cost
81764117831,01HRVX0VZJCA6H50WGQNBZ9XVP,Premium,2021-09-21,2021-09-25,Pending,9.08
80076734501,01HRVX0VZKY3TJGS2PP8QD6AG7,Standard,2023-06-01,2023-06-02,Pending,48.97
73281946049,01HRVX0VZKRJM6VFZA2VQA7TKH,Premium,2023-10-22,2023-10-24,Shipped,16.85
82825005135,01HRVX0VZMFT0GWGM67RX5Q07Y,Premium,2022-06-02,2022-06-06,Delivered,6.35
45547449975,01HRVX0VZNTE17DZEGK0RN2ATF,Standard,2021-10-02,2021-10-06,Shipped,45.6
28166205983,01HRVX0VZPF8THTSSFND35PKXR,Premium,2020-11-13,2020-11-17,Pending,38.13
97710988778,01HRVX0VZQ6GE3V8MT84KE62N9,Standard,2021-02-16,2021-02-17,Delivered,27.17
70325808747,01HRVX0VZR1TMGCX47334NWV51,Premium,2022-10-11,2022-10-12,Pending,21.03
37821579123,01HRVX0VZSZHNCSXA2WW001A18,Standard,2022-03-07,2022-03-10,Delivered,43.53
98246530264,01HRVX0VZSYK9GKKVE3XM6Q60Z,Premium,2020-05-11,2020-05-13,Shipped,37.15
28632024946,01HRVX0VZTCWNARTHJ520PM3W4,Premium,2022-02-21,2022-02-25,Pending,11.12
54846815070,01HRVX0VZV3T1VR6HZ3MJ1DXBS,Standard,2022-08-10,2022-08-14,Delivered,43.5
21355502615,01HRVX0VZW21T6FWAMF815JB9R,Premium,2020-09-11,2020-09-15,Pending,29.76
12000417555,01HRVX0VZX9XDAQP7YJY9RJ908,Standard,2020-10-17,2020-10-19,Pending,33.77
16227616978,01HRVX0VZYQHQGS59B40KYK544,Premium,2022-03-17,2022-03-20,Delivered,24.02
11807562467,01HRVX0VZZC54E72Q0SAKBRM8X,Standard,2023-10-05,2023-10-09,Shipped,8.93
13691623702,01HRVX0VZZ9QY85KWKVEN2GVQA,Premium,2020-01-29,2020-02-01,Delivered,21.39
19869913832,01HRVX0W00WJZFH8Y38G3HY4Y1,Premium,2021-09-19,2021-09-23,Shipped,23.74
42654591327,01HRVX0W01XKBSREQC8BZP6B5R,Premium,2022-07-09,2022-07-13,Delivered,20.58
12033849828,01HRVX0W026KW9JWCVYR72APWK,Premium,2022-09-07,2022-09-10,Delivered,35.82
59893184420,01HRVX0W03ZQF056GZJ9DQ0X4A,Standard,2021-04-27,2021-04-28,Shipped,6.17
29087547910,01HRVX0T2C7M0HRKH5P664R775,Premium,2021-08-29,2021-09-02,Pending,11.12
32261524420,01HRVX0VMFBVN7VB4M1RDN6MAA,Premium,2021-01-21,2021-01-23,Shipped,14.41
68616475144,01HRVX0VZGJ0X8H25W7MFFTBC1,Premium,2023-09-21,2023-09-23,Shipped,46.84
50966511584,01HRVX0VZHRCG7Z71Z4D91R86D,Standard,2022-07-06,2022-07-07,Delivered,26.64
60047144374,01HRVX0VZJ8SSNX3ACCR6G5BVW,Premium,2021-06-14,2021-06-18,Delivered,20.58
37545403636,01HRVX0VZK77MD0GDS0947YBTA,Premium,2021-05-07,2021-05-08,Delivered,23.15
87944679230,01HRVX0VZMM5ZHBCKD2FH1B7G2,Premium,2023-01-04,2023-01-08,Delivered,45.2
70037373345,01HRVX0VZN397VP442MKW3K9HZ,Premium,2020-02-22,2020-02-24,Delivered,28.0
67867406091,01HRVX0VZPE79QKGPN1K5BVP77,Premium,2023-04-09,2023-04-12,Pending,39.24
49691815956,01HRVX0VZQ6WFSMZ7VNKCDQZ13,Standard,2020-05-19,2020-05-23,Pending,21.19
48398665233,01HRVX0VZRYK2741ZR5SD3NWWB,Standard,2020-12-20,2020-12-24,Shipped,36.57
60023587014,01HRVX0VZSM33SR7PQ2XXG80KR,Standard,2020-05-03,2020-05-06,Pending,37.81
35223553500,01HRVX0VZS19A2H222M1Y6N636,Premium,2020-02-01,2020-02-02,Delivered,17.95
43259219895,01HRVX0VZTP3H3JV1TQT4ZRB0V,Standard,2021-07-01,2021-07-03,Shipped,47.96
23030087953,01HRVX0VZVEAPD55CN83FKGK5R,Premium,2023-11-11,2023-11-14,Shipped,20.27
25453005440,01HRVX0VZWWHGGT6TJJ782NF7F,Standard,2021-02-20,2021-02-21,Shipped,48.22
67339072416,01HRVX0VZXA656JVDJTHHYRFAG,Premium,2021-07-05,2021-07-06,Delivered,47.57
80400325097,01HRVX0VZYFVJZQXKJSGM5RTGM,Premium,2021-08-30,2021-08-31,Delivered,37.33
70351936394,01HRVX0VZZTA8GBJR04F4EW478,Premium,2020-04-28,2020-04-29,Pending,42.84
72607872253,01HRVX0W00XX6SKW7760ZM5XFS,Premium,2022-07-22,2022-07-24,Shipped,41.22
21737936649,01HRVX0W00JBB95BEJ3EDH0JBQ,Standard,2022-04-26,2022-04-28,Pending,15.01
17557285082,01HRVX0W0175Y15BXP2NXHVANG,Premium,2020-07-07,2020-07-08,Shipped,36.72
60455532814,01HRVX0W02CDS6R3X2DPXYEB66,Standard,2021-10-24,2021-10-28,Shipped,24.77
22464802364,01HRVX0W03MQCNZJJDY5GBA8J2,Standard,2020-05-16,2020-05-18,Pending,21.93
94954266041,01HRVX0W04JZ90K2G8F013HTKZ,Standard,2022-05-12,2022-05-13,Pending,15.46
98459921252,01HRVX0W05KGQAEHNJ69699NA3,Premium,2023-05-22,2023-05-24,Shipped,34.82
76445418484,01HRVX0W06FCRQR8JYMVZ4MAJE,Premium,2020-12-09,2020-12-10,Delivered,23.7
46772836059,01HRVX0W07QR14JV7X6WX4FSQN,Standard,2023-03-01,2023-03-02,Shipped,20.34
61116839441,01HRVX0W08SK396C3HXB585MC5,Standard,2021-02-26,2021-03-01,Shipped,48.14
49213743856,01HRVX0W08YT7XGE10SB7GWD2K,Premium,2021-08-30,2021-09-02,Shipped,31.01
77867752881,01HRVX0W092XWENZ1B0HFKA76Q,Standard,2021-04-22,2021-04-24,Delivered,34.17
30693449916,01HRVX0T2VYS530KQ0N4T42NJS,Standard,2021-12-19,2021-12-22,Shipped,34.17
62592765577,01HRVX0VJEHCC6KNZEK5NTRDHP,Standard,2021-10-09,2021-10-12,Pending,47.92
81738466821,01HRVX0VXGF3WNP91RZRQ3ZYX7,Premium,2022-12-21,2022-12-23,Pending,47.44
11364373285,01HRVX0VXG45KNEJ2DFX7AY3AS,Premium,2022-07-09,2022-07-12,Shipped,33.72
48590019925,01HRVX0VXH2H9YQ902JQB52QHB,Premium,2022-09-19,2022-09-22,Pending,17.3
77935433265,01HRVX0VXJE5F46CT56DQC38H3,Premium,2021-02-07,2021-02-11,Shipped,12.79
18693109675,01HRVX0VXK3WDQ6PW09SXHCTQN,Standard,2023-11-17,2023-11-19,Pending,10.28
74382112747,01HRVX0VXMVD166F9J3FS52XTA,Premium,2021-02-24,2021-02-26,Delivered,37.6
84982511666,01HRVX0VXNAWPD59RGB7EPZ17Z,Premium,2022-01-22,2022-01-24,Pending,6.7
23047447645,01HRVX0VXP5A853F7YM5PJ2YNE,Standard,2020-05-08,2020-05-12,Pending,41.52
40795807031,01HRVX0VXQ4WCWK8TVA1W5Y55C,Premium,2022-01-14,2022-01-18,Delivered,46.88
33340523253,01HRVX0VXRVA2822QC605JZQTX,Standard,2021-11-23,2021-11-25,Shipped,45.57
87762233974,01HRVX0VXS57RMM0B48HA66971,Premium,2022-06-13,2022-06-17,Shipped,10.68
80950827140,01HRVX0VXTZQYMWB7MJXZW18Z7,Standard,2023-06-28,2023-06-30,Pending,23.87
11705120735,01HRVX0VXVDEH08QHPYQ2FD0XY,Standard,2023-04-05,2023-04-09,Pending,16.4
69343797572,01HRVX0VXVX9Q2Q6SSM0PP0VPP,Premium,2022-11-29,2022-12-03,Shipped,29.71
85530313613,01HRVX0VXWT5BGA3Y696XT4SH4,Standard,2023-01-07,2023-01-09,Delivered,45.27
54871826895,01HRVX0VXXAW6B3YT77MBRX1ZH,Premium,2023-08-15,2023-08-18,Shipped,22.83
63456231825,01HRVX0VXYZ1XYQG5GJY2EQA75,Premium,2021-03-03,2021-03-07,Pending,9.03
63536300136,01HRVX0VXZCZ0Z39G3TM77GKV0,Standard,2020-06-20,2020-06-21,Pending,23.25
50878045428,01HRVX0VY0F5T1YXAQRZDTRQAS,Standard,2023-01-21,2023-01-23,Delivered,26.02
91310380303,01HRVX0VY1Z1C2HJCYV6VAWBYJ,Standard,2023-11-14,2023-11-15,Shipped,7.48
72665380108,01HRVX0VY201N5SQHGH2CT9XG3,Standard,2023-08-30,2023-08-31,Shipped,42.26
68996069717,01HRVX0VY3419TKXZC8KVGDMDA,Standard,2022-03-30,2022-04-02,Pending,7.13
77648209568,01HRVX0VY364D55GT37YCE5WNG,Premium,2021-07-06,2021-07-09,Pending,18.4
66888504984,01HRVX0VY4CAEN69NW8YH340AG,Premium,2022-01-11,2022-01-12,Delivered,12.72
18639631884,01HRVX0VY5RDBC6P6VWSF2Q4F2,Standard,2022-05-22,2022-05-26,Pending,39.71
77158549021,01HRVX0VY6TSGNQAPEJZ4NWSC7,Premium,2020-06-15,2020-06-17,Delivered,25.45
55100028411,01HRVX0VY71XSJYF7SQKFA774V,Standard,2021-07-24,2021-07-25,Shipped,10.22
51750515831,01HRVX0VY8BBWPYW6EF2J6TZRS,Premium,2021-06-06,2021-06-10,Delivered,35.71
55382544748,01HRVX0VY90YBAY8BSN10SQWZ4,Premium,2022-01-26,2022-01-30,Pending,45.68
57155458041,01HRVX0T50NTSN7EG6CTG5G9V1,Standard,2021-12-22,2021-12-25,Shipped,5.45
60123561158,01HRVX0VM34RMYYAVMP9DWJCVT,Premium,2022-01-11,2022-01-14,Delivered,13.27
73557485820,01HRVX0VZ2N1E1QP42GQHRXC6Z,Standard,2021-05-02,2021-05-06,Delivered,38.98
26133677338,01HRVX0VZ3B3R1JH5CTTCVNV2T,Standard,2022-05-24,2022-05-26,Pending,46.22
39447545828,01HRVX0VZ40KKWYRZ29Q4MYVX2,Premium,2022-11-13,2022-11-15,Shipped,35.46
92144792506,01HRVX0VZ55TVAH9VDB8TX7H6Y,Standard,2023-10-25,2023-10-26,Delivered,17.72
55793924892,01HRVX0VZ611TSW8TD5XFA8J8N,Premium,2023-07-10,2023-07-13,Shipped,49.93
13305351671,01HRVX0VZ7RHJESHH7QCA1TBVD,Premium,2020-01-12,2020-01-15,Delivered,5.75
97930216737,01HRVX0VZ86NE8681D962FN7Z5,Premium,2021-12-11,2021-12-13,Shipped,38.02
38446729763,01HRVX0VZ9F7SQBHYYFZABSYPZ,Standard,2021-04-20,2021-04-23,Shipped,43.19
44492665814,01HRVX0VZAA1ETA60476RCDNQR,Premium,2023-01-13,2023-01-16,Pending,29.46
19591372674,01HRVX0VZAHXCW119DG7BYK12S,Premium,2021-06-29,2021-07-01,Shipped,40.82
65153249979,01HRVX0VZB0PCXMC9NFZ3ZF0FK,Premium,2021-09-05,2021-09-06,Shipped,32.81
11297260812,01HRVX0VZCV6A4NGF2N0T2VGF8,Standard,2021-02-28,2021-03-01,Delivered,26.64
64225962103,01HRVX0VZDTH0CWB0KTRA3VX6B,Standard,2022-01-03,2022-01-06,Pending,25.31
24374304458,01HRVX0VZEB1AZ45AJEP5J07MN,Standard,2021-02-02,2021-02-03,Shipped,24.68
69409088500,01HRVX0VZFTZ85QEA28CRJYB1E,Standard,2021-01-14,2021-01-15,Shipped,43.34
97771545261,01HRVX0VZGFT912ENAY2FKP9SP,Standard,2021-04-24,2021-04-28,Shipped,10.35
42209805168,01HRVX0VZH2F9KX9FG91PSXB4T,Standard,2020-05-06,2020-05-10,Delivered,25.29
93478705330,01HRVX0VZHSESV6402GZBPTZ89,Standard,2020-01-22,2020-01-25,Delivered,14.47
26868673141,01HRVX0VZJFX5FZEB3RN1J7ZFK,Standard,2020-02-10,2020-02-14,Delivered,42.18
10522227269,01HRVX0VZK0W3ZKG4R5JY4EHJ8,Premium,2021-05-14,2021-05-18,Delivered,45.6
40691131115,01HRVX0VZMZSSVFRF6P03P21S6,Standard,2020-01-22,2020-01-26,Pending,24.79
16572840566,01HRVX0VZNX7VHDFB1PYJTRS0X,Standard,2021-02-09,2021-02-13,Delivered,19.66
48207317654,01HRVX0VZPPCWGS3TY4VT34JS2,Standard,2023-05-16,2023-05-19,Pending,43.26
11395558979,01HRVX0VZQ72N8DTBE4670YGR2,Premium,2021-01-16,2021-01-20,Pending,32.62
79224500208,01HRVX0VZRD9AT8HEATM4SRMPY,Premium,2020-08-17,2020-08-21,Delivered,41.83
25789650147,01HRVX0VZSHABGY3G3JVRPRYHC,Premium,2022-01-21,2022-01-22,Pending,49.73
59726189465,01HRVX0VZTRDXN7GBF6HBV7RQ3,Standard,2020-11-22,2020-11-26,Delivered,17.34
69678229438,01HRVX0VZVWYFZG6SKT4NRCFP2,Premium,2023-09-21,2023-09-22,Delivered,13.1
27663899878,01HRVX0VZV74XY4F3S29C0DBYG,Standard,2021-11-17,2021-11-21,Delivered,6.91
17810490717,01HRVX0T4V41THFNCVZSWPJG0Z,Premium,2022-03-15,2022-03-19,Shipped,11.31
31566898103,01HRVX0VKR9CT3J1VJZTRYTZYS,Premium,2020-08-06,2020-08-08,Pending,21.29
94624723633,01HRVX0VYPKDWN0K696JH0B3QY,Premium,2020-06-18,2020-06-19,Pending,18.15
63485786567,01HRVX0VYQ251W8YE3PQ51TXYT,Premium,2023-01-07,2023-01-11,Shipped,8.95
15276936016,01HRVX0VYR2HD621T8NZ3TN68J,Premium,2020-02-06,2020-02-07,Delivered,46.44
57326063706,01HRVX0VYS4YSHKYN8S15AKMNG,Premium,2021-08-02,2021-08-05,Delivered,21.45
89741931350,01HRVX0VYT5XCFFMQKY5S130CT,Standard,2021-01-15,2021-01-19,Pending,16.29
36305287801,01HRVX0VYVS18HR9QJE83VJ0TQ,Premium,2023-06-23,2023-06-26,Pending,40.82
77241135437,01HRVX0VYWPW5FTNSNNXHFK3DZ,Standard,2022-09-17,2022-09-18,Pending,17.63
14913842636,01HRVX0VYWTGJ3WY2Y93H0G923,Premium,2020-10-27,2020-10-30,Pending,33.91
28498665034,01HRVX0VYXX4ZP9S6PVWYP70T5,Standard,2021-09-28,2021-09-29,Pending,47.4
55554539466,01HRVX0VYYQJ95QRVRANNC8T2E,Standard,2022-10-16,2022-10-18,Pending,44.28
56451915979,01HRVX0VYZ5DV7K5Y7N4FMPWBC,Premium,2023-03-14,2023-03-18,Pending,29.97
79589457582,01HRVX0VZ02H7EWV4PVSYF44RF,Premium,2022-03-27,2022-03-28,Delivered,28.34
76123927989,01HRVX0VZ1RAC5JSBS8J0TA1DN,Standard,2020-01-22,2020-01-25,Delivered,21.08
93361340061,01HRVX0VZ2KF7W3WDCREKRX7P4,Premium,2022-06-09,2022-06-11,Delivered,26.41
28639203988,01HRVX0VZ3G3P5NCKW25E7D3TN,Standard,2022-08-02,2022-08-05,Shipped,47.55
92741128277,01HRVX0VZ4FHY1QNJKA5C7V98H,Premium,2022-11-23,2022-11-24,Delivered,48.52
32062162316,01HRVX0VZ4DVMTYKMJJRXJY5S9,Premium,2021-12-20,2021-12-22,Delivered,23.55
32751303321,01HRVX0VZ5K9CF7B9GW693F87K,Premium,2023-01-02,2023-01-03,Shipped,38.21
89430016246,01HRVX0VZ6QG7B13ZPBDZ3M7MN,Premium,2021-12-17,2021-12-21,Shipped,19.72
96088968178,01HRVX0VZ7PGHN2ACTYDQRXTF9,Standard,2020-12-26,2020-12-27,Shipped,39.49
52528168551,01HRVX0VZ8GK55N1F7S8JW4GZK,Standard,2023-07-23,2023-07-27,Pending,47.6
40646362129,01HRVX0VZ9J5D2Q5PFE2F2JR10,Premium,2021-10-18,2021-10-19,Pending,19.66
61212865208,01HRVX0VZAA33FWBTQNDP2F4M3,Standard,2023-08-05,2023-08-06,Pending,24.13
38278483202,01HRVX0VZAY3VEBNQ711JFKMT5,Standard,2023-05-16,2023-05-20,Delivered,41.28
61395418760,01HRVX0VZHBJA7WE89RH4TRRAG,Premium,2022-10-08,2022-10-10,Delivered,12.39
22976136048,01HRVX0VZJPFFANY2BX89WKP29,Standard,2022-12-21,2022-12-25,Pending,10.72
29936855100,01HRVX0VZJE0VM228MBRJW21H7,Standard,2022-07-22,2022-07-25,Delivered,14.97
96022553758,01HRVX0VZKCZ4YK23SX56JDW1T,Premium,2023-05-18,2023-05-20,Shipped,47.47
40489755288,01HRVX0VZM5GM1FNFXGFEYV4DV,Standard,2022-04-11,2022-04-13,Shipped,49.67
82175083789,01HRVX0Z57KY8AJKV8HM0GMXRR,Premium,2020-04-05,2020-04-07,Pending,18.0
10449496676,01HRVX100DKMS5EFFM717010SV,Standard,2022-10-28,2022-10-29,Pending,35.01
89944507580,01HRVX105YA7VSRRPY25TJ9KE1,Premium,2023-02-23,2023-02-26,Pending,38.82
15008981911,01HRVX105ZACARNGGD19DYHW2W,Standard,2021-07-19,2021-07-21,Delivered,42.4
75397855703,01HRVX10607V67SEAJ2YE699R1,Premium,2022-05-11,2022-05-14,Delivered,5.64
88673306383,01HRVX1060AC3H0XW962YPW9JB,Standard,2022-09-21,2022-09-25,Pending,34.35
99153158523,01HRVX1061PTBM9A753CNJ23H0,Standard,2021-11-26,2021-11-28,Delivered,36.38
99022851604,01HRVX1062XMW0Z0SPF2Q1YSZ5,Standard,2022-04-06,2022-04-10,Shipped,47.68
26925359507,01HRVX1063P4XF8NACM63YATS6,Premium,2022-04-24,2022-04-28,Delivered,25.95
89349130921,01HRVX1064TVHND1G0CX2A1Y55,Standard,2022-02-04,2022-02-08,Shipped,49.44
16926513546,01HRVX10654TFX0PMCVGA9BRHZ,Premium,2022-03-02,2022-03-06,Delivered,44.0
36670049830,01HRVX106642C27X985MCNRX3N,Premium,2021-02-06,2021-02-10,Delivered,33.02
57555105155,01HRVX10673CPMH29B8PY66GT6,Premium,2022-01-29,2022-02-02,Delivered,47.96
44298298609,01HRVX10683YSKRKAZDN3J5N4D,Standard,2022-03-29,2022-04-01,Delivered,48.59
71229183104,01HRVX1069TXCFVBYFS69BNN1B,Standard,2021-07-31,2021-08-02,Pending,5.7
86115924799,01HRVX1069SDBY2V9WZKP7A8HY,Premium,2020-03-01,2020-03-02,Delivered,49.82
95794947131,01HRVX106AYKWCSFE0SY6YY7XW,Premium,2023-12-23,2023-12-27,Shipped,20.96
59865034951,01HRVX106B4JDV3YJ62E70ESG6,Premium,2020-03-27,2020-03-30,Pending,17.71
44798898232,01HRVX106C45B6E1291064YEV6,Standard,2021-07-25,2021-07-27,Pending,45.96
45662526918,01HRVX106D683T07MN66QW3P81,Premium,2021-03-24,2021-03-28,Shipped,12.33
96605932567,01HRVX106E2X1WSAV3C8FQZG75,Premium,2023-07-27,2023-07-31,Pending,9.63
42898629316,01HRVX106FG5Y7Z6Y8WGCFV2S2,Standard,2021-10-20,2021-10-21,Shipped,9.47
35654898978,01HRVX106FJGF89G0Y2T70XPZX,Standard,2021-11-15,2021-11-17,Delivered,39.5
40831398442,01HRVX106G0BVVHBMP5WW1QNNA,Premium,2021-07-31,2021-08-02,Pending,24.6
67038229879,01HRVX106HMR22C9TDJ0S7XMCH,Premium,2023-07-26,2023-07-30,Delivered,44.89
30039784249,01HRVX106J8JRM8BA36V7E9ZR1,Premium,2020-01-10,2020-01-11,Shipped,20.42
79675415806,01HRVX106KABGY1ZQ0CMSWJG9A,Premium,2022-11-21,2022-11-25,Delivered,48.8
96685516773,01HRVX106MKHZAV1HPBQW2YHPJ,Premium,2021-06-30,2021-07-02,Pending,48.04
98936026749,01HRVX106NSSKYD180NWRSDT0A,Standard,2021-11-23,2021-11-25,Pending,28.56
24668502671,01HRVX106NZDZQP5KWF5S4RYQA,Premium,2021-08-12,2021-08-15,Shipped,39.76
77196294675,01HRVX106PP360RFWRDJFR54XM,Premium,2020-05-27,2020-05-30,Delivered,5.3
24222226957,01HRVX0Z4C1R412E33VYGFVENJ,Premium,2022-04-29,2022-05-01,Pending,9.33
16275135654,01HRVX0ZYXHJMEQPNFCPYQ4MHA,Standard,2022-04-08,2022-04-12,Pending,46.03
99299590729,01HRVX104D02E9VGQ5RCBV6FVQ,Premium,2023-12-27,2023-12-28,Pending,6.4
29153830822,01HRVX104E9NYEMT6PV4SZ6GTB,Standard,2023-03-26,2023-03-29,Shipped,17.68
52870125827,01HRVX104FQ1M5MHP6V23NCRV6,Standard,2022-01-07,2022-01-08,Shipped,18.16
74567410616,01HRVX104GTFNG9RT5EY3ZZ7BE,Standard,2023-10-04,2023-10-06,Pending,48.72
62207075799,01HRVX104HTRPJMQH0FMPK4XWS,Premium,2020-02-29,2020-03-01,Pending,24.0
17266863239,01HRVX104JZ9TSPVZKPZDMEFY2,Standard,2021-12-24,2021-12-26,Shipped,31.46
46420553064,01HRVX104K7JC70NQFGPYNCG9F,Standard,2021-05-24,2021-05-25,Delivered,19.13
15192156239,01HRVX104KJ2DRTK24FD60E8CA,Premium,2022-03-03,2022-03-04,Delivered,22.27
87380827991,01HRVX104MEMP7916JNWMJCVG1,Standard,2023-08-26,2023-08-29,Shipped,29.67
18883920545,01HRVX104N2C1W62SHAS8KQ5PM,Premium,2023-09-26,2023-09-27,Shipped,22.09
99564525043,01HRVX104PRMQ91H3378MKPVWH,Standard,2022-06-04,2022-06-06,Delivered,13.58
24478996485,01HRVX104QVYC5K3JCZ1T45KWY,Premium,2023-04-23,2023-04-26,Delivered,12.96
89270821831,01HRVX104RVWNBA25X3FCQX5MJ,Standard,2023-04-09,2023-04-10,Pending,42.99
44303535610,01HRVX104RYKHKF5CYN7Y4EDCZ,Premium,2020-10-22,2020-10-24,Delivered,31.63
27088917195,01HRVX104STEF5E35YTWH5YB9Q,Standard,2022-01-28,2022-01-29,Pending,31.58
44719845901,01HRVX104TXFNHYB38VZCJMSE9,Premium,2022-07-03,2022-07-06,Delivered,21.3
53413854824,01HRVX104VWZ854NNNSSZKFSW7,Standard,2022-04-11,2022-04-14,Shipped,24.8
95499907994,01HRVX104WZ7QTFWRADTDAX07X,Standard,2023-06-04,2023-06-08,Pending,30.74
27562129678,01HRVX104X5M8M1JRQX908V2VP,Premium,2022-05-24,2022-05-27,Pending,19.58
15338654418,01HRVX104YQX5Q3Q3FAWRR8GKZ,Standard,2020-04-20,2020-04-21,Delivered,27.62
44350706394,01HRVX104YR3VRN3C3M4RG7BN5,Premium,2022-05-12,2022-05-13,Shipped,36.37
67003441780,01HRVX104Z4B65EE3HF1KJN36W,Premium,2020-07-17,2020-07-18,Delivered,7.96
11659673166,01HRVX1050JJ02GYNMG0WAC3DA,Standard,2023-12-05,2023-12-08,Pending,16.01
47261773149,01HRVX1051WYD7Z86AD2B6EZR1,Premium,2021-11-14,2021-11-17,Delivered,30.84
84968308538,01HRVX105241RA51WZHEBBG2JH,Standard,2022-06-05,2022-06-07,Pending,39.19
20697480714,01HRVX10539QZMAKNP9VMPCWAA,Premium,2023-05-04,2023-05-05,Pending,22.46
49389968253,01HRVX1053C1AZVWSPHZP8K8XR,Standard,2021-07-17,2021-07-20,Shipped,47.8
56935587375,01HRVX10547Y8JH3W80ZQC1EA4,Standard,2021-12-04,2021-12-07,Pending,21.66
49856596403,01HRVX1055BSAEEX2CK21W6PD2,Premium,2020-06-14,2020-06-15,Pending,33.24
73238738326,01HRVX0Z6BS3WWFQYBDY0GK5GX,Standard,2021-11-12,2021-11-15,Shipped,10.8
49165944442,01HRVX101SDENE4CTYK3JM3G7B,Premium,2021-03-25,2021-03-26,Shipped,44.47
81326754257,01HRVX107BQEGWNQMM5PKEWSP0,Standard,2023-03-02,2023-03-04,Shipped,13.0
74588621407,01HRVX107C7WPVKYJ7VE6GR62D,Standard,2023-02-27,2023-02-28,Shipped,45.71
58326082555,01HRVX107D4HBC55VQ6404VRF6,Premium,2020-09-30,2020-10-04,Pending,14.48
17335435636,01HRVX107E4DK4YGA6F96NRD3G,Premium,2022-01-18,2022-01-22,Shipped,21.26
91546835548,01HRVX107E4SZ2SK04V4NDWZ8W,Standard,2023-04-02,2023-04-05,Delivered,28.47
15520815865,01HRVX107FMKWJ5YGBJATR6TJ6,Standard,2020-09-25,2020-09-26,Delivered,28.33
28355749793,01HRVX107GZSWCPG0TEFWJT6HK,Standard,2020-05-09,2020-05-10,Shipped,41.9
77255291841,01HRVX107HCBXBKWJ0E6S183F0,Standard,2022-09-21,2022-09-22,Delivered,20.87
97998118526,01HRVX107JVJVFWJPA7FZ28Q0R,Premium,2020-06-25,2020-06-26,Shipped,31.49
36418348891,01HRVX107KQTB74BPM9H3T36EG,Standard,2021-04-03,2021-04-07,Shipped,32.09
82880381866,01HRVX107K85KPQAAAJFG6WSPY,Standard,2021-01-28,2021-01-29,Delivered,30.52
10502404006,01HRVX107MHMJBHTZSJ1CYTX6Z,Standard,2023-02-12,2023-02-15,Shipped,40.23
25465038410,01HRVX107NJSDFX6PD79WRTPPV,Standard,2021-10-28,2021-10-31,Delivered,13.94
80570320663,01HRVX107PDPC4AVFV1MXQ4ZBS,Premium,2020-06-02,2020-06-03,Shipped,36.24
16883526377,01HRVX107QKJC3ATF2N77PP1KE,Standard,2020-01-10,2020-01-11,Delivered,37.15
59217264414,01HRVX107RNRY3VQT1WHFT5YZN,Premium,2021-02-27,2021-03-01,Delivered,5.76
95099573913,01HRVX107R7BJYWX7G6K1D6731,Standard,2022-10-01,2022-10-02,Shipped,9.75
77397672263,01HRVX107S99WM68PHZA2PK82X,Premium,2021-10-24,2021-10-26,Shipped,47.4
42525533455,01HRVX107TDNNEH8WB1S4P3VYQ,Standard,2023-03-11,2023-03-12,Pending,15.66
92479298733,01HRVX107V1BSXTJYNMPBAGWP0,Standard,2021-04-09,2021-04-11,Shipped,42.28
17389624496,01HRVX107WE1K45WX817PHFZMN,Standard,2023-09-06,2023-09-10,Delivered,28.43
23023810146,01HRVX107XWDVXMP1QN1AWMV6C,Premium,2021-06-15,2021-06-17,Pending,33.53
68488144184,01HRVX107XGV2KHCAWTC6SCJW9,Standard,2020-01-05,2020-01-08,Delivered,29.58
21493365190,01HRVX107YJSBN60VHR747654J,Standard,2020-01-18,2020-01-20,Shipped,24.57
38186794390,01HRVX107Z1K09FYZVJYVJB19Y,Standard,2021-03-01,2021-03-02,Pending,46.93
91473935796,01HRVX1080EZ7QW9GEEN5ZKD66,Standard,2020-10-30,2020-11-03,Pending,21.65
78357766267,01HRVX1081J2991NEVJ8S9DSW2,Standard,2021-06-12,2021-06-16,Shipped,11.18
96320437777,01HRVX10813T8P07JAPZRKGCWV,Standard,2022-09-16,2022-09-17,Shipped,44.03
96489364245,01HRVX1082TSTC9ZA3S3C6MTMM,Premium,2020-09-08,2020-09-10,Delivered,46.05
25909842699,01HRVX0T5EEGP3GH3A1CEP3X3C,Premium,2023-01-24,2023-01-25,Delivered,44.37
94929987994,01HRVX0VMYDGVJKTP7YDJSKKV7,Standard,2020-12-31,2021-01-03,Shipped,7.89
93245215361,01HRVX0VZZM6C4CQSQX02D5K62,Premium,2023-04-28,2023-05-01,Pending,27.68
14376301750,01HRVX0W008J6871KS4BQ27J4Z,Standard,2022-12-17,2022-12-20,Delivered,27.51
48471920915,01HRVX0W01W7H14EZZRZ5PJE7P,Standard,2022-04-02,2022-04-03,Pending,19.89
47436269303,01HRVX0W02BGD75VMAG9EAQMW8,Standard,2021-09-19,2021-09-23,Pending,16.24
89785282303,01HRVX0W03HQEDD8PD73XDF4X3,Standard,2023-02-03,2023-02-06,Pending,13.36
58602243467,01HRVX0W045HBMCVRT2FXPBBFN,Standard,2021-11-02,2021-11-05,Delivered,8.83
59503413354,01HRVX0W05CKHN9P9P6WBZNFZ2,Premium,2023-12-08,2023-12-09,Shipped,49.9
49097468756,01HRVX0W06DZFB2R0T50VEPA6P,Premium,2023-08-14,2023-08-17,Delivered,13.32
