payment_id,customer_id,product_id,order_id,amount,payment_date,payment_type
01HR88GS03B56R9WK1PRNGTXV0,01HR877T1WM91Q099YJ5MWVAX1,752,01HR879PR7MWMW58SBY5M6X1Y8,436.91,28/09/2013,cash
01HR88GS04XGY1HC6MV5SZF1Q2,01HR877T3KFGQFVDYHSGCESEE6,328,01HR879PRMN2882JQAK4GGBZF7,357.12,04/10/2012,card
01HR88GS05P3F7CGDDN4RZ3SC0,01HR877T3BV2ZVSS3E8CZAMDVT,756,01HR879PDN7SJGME95AQGJQYDB,2000.0,11/07/2018,card
01HR88GS06K9VZKNNKKN6FACNZ,01HR877T4YP914DCD9GTDQE6YF,705,01HR879PV5824DYG33Q12NCXG5,2000.0,12/12/2019,card
01HR88GS07YYNG5S1B03VVHFDD,01HR877T66A5D8G08JBTKSKYNR,809,01HR879PRDS4XTHZXHE5SN991D,1132.98,11/12/2017,card
01HR88GS08JF97WF6465PPTEV7,01HR877T8RJR83JQQE0ENPAC2P,527,01HR879PRGCZ5DB0V46MEHKMB7,1789.19,21/01/2011,cash
01HR88GS094TZK85RDYYF1CT5N,01HR877T6ERMN7576SRSV6C49Q,899,01HR879PS07STRTHM53ZKH4XJ5,2000.0,24/09/2022,cash
01HR88GS0BTF0VG6R2YEX7D5GH,01HR877T74ZY1MT9ZHV5M864ZM,898,01HR879PRKA7MZK41MDWDR9PVH,180.25,19/06/2018,cash
01HR88GS0CKPR4B6AQYB9G1PJM,01HR877T8P7FS3FE3TCRH0WP4P,732,01HR879PT58YTRVEASDR6CDBJA,1607.38,05/04/2019,cash
01HR88GS0DBHT271S9QM9ZTFRP,01HR877T8WF8P9G80NFRQDHQYJ,672,01HR879PRKJ9Q7T58QEZSD3XPP,850.37,28/03/2014,card
01HR88GS0EFK4PT7VCV4VKY6WP,01HR877TAX7T6K25N09TKF5R9W,341,01HR879PRQDPFNMSMEVADJBEG5,656.73,27/12/2022,cash
01HR88GS0F0WD8V22W4BPKZTQ8,01HR877T47Y8ZR89V1WSG3FSC8,592,01HR879PRSPJV4YRS957WSC5Z6,2000.0,23/05/2011,cash
01HR88GS0G2WGDDTTEWXGBP0H8,01HR877T5W3XWV47B7JESNNHRX,264,01HR879PT2P775ENPD77GD5E70,357.43,05/08/2010,card
01HR88GS0H24PP9DX3NHTGMES5,01HR877T5KPA21GPA5S13MB2CJ,401,01HR879PRQZF1DRSSFSY9N2K11,2000.0,07/03/2021,cash
01HR88GS0J10ZJ8X9YKQXGXTFR,01HR877T9VW43KW8CE1Q39TXEV,785,01HR879PV9D56JQ1KEXBZRWVHK,803.84,18/08/2018,cash
01HR88GS0KVE0XGTB1GV0WPVRS,01HR877TBQVVZ0S5AJPW1WFWHA,173,01HR879PQGAAJB2T1SNFSK4PEC,2000.0,22/01/2021,cash
01HR88GS0MA2XF906XGWK256DQ,01HR877T9S9PVBVH2KP1PTSYFR,361,01HR879N9DZ7ZEEXYVSV95EMQK,2000.0,13/01/2018,cash
01HR88GQ3P969BVE8SPE6311E3,01HR877T5ZZ69QFQVHZ3WPK2V4,538,01HR879PSY0TZFMNTBCXB316Y2,1890.67,08/12/2015,cash
01HR88GRNBPM6MECRGPSK0D4BA,01HR877T1DS68RDEW44DQFYW42,533,01HR879PRKTJ8867R9FPBEAR04,1434.46,23/12/2016,card
01HR88GS0EWYBMVSSTFZKBV6VH,01HR877T4H6SJ8SFNWW59T75PC,548,01HR879PEN7AWBCNA7Z9DMKSFX,956.68,29/11/2010,cash
01HR88GS0GHD22KFBJE4SZV0XE,01HR877T5CTV6P5KQAN4ETBVTC,686,01HR879PT7N7CZYB11RHB310JM,2000.0,07/08/2013,cash
01HR88GS0JSSF7Y6XWJ8APMTBD,01HR877T8CQ537ZV0QTX4N5KCE,702,01HR879PTJC87SQFE267D8M3MQ,1685.22,05/01/2023,card
01HR88GS0K4TKW5T2TWPC5QH4H,01HR877T37CTZFJSC03MC1MW1B,849,01HR879PQMKX1J1CGR9YYS4SGR,550.1,02/05/2012,card
01HR88GS0NZ2N3TQCE1YZAZDMM,01HR877T7N4ZC4PQN1H71Y6GYJ,790,01HR879PRXRVMRJM10E5VR1GZG,203.28,27/03/2018,card
01HR88GS0Q1X3N4FSH5QF25V8K,01HR877T4T66PKPNB58Q6Y6FAG,7,01HR879PRMFXCX27BH9ESMGYFJ,2000.0,24/01/2022,card
01HR88GS0WQA3BPA5A5FES00Y3,01HR877T1MSWAQAGS91VFX25AA,218,01HR879PEBWHPZS5VCJP9M95W6,1452.38,06/01/2014,card
01HR88GS0YF7W7XRHSHCAMF08J,01HR877T3JMQAMASY00RM4SS6Z,483,01HR879PRGATJHTP1PS8SN2S5Y,1137.02,23/06/2021,cash
01HR88GS0ZD185KQCXNNPV2ATA,01HR877T54C6HV5STXPQ5FA4FB,473,01HR879PDSXFDVBGDV8PRV7DY8,776.43,04/09/2018,cash
01HR88GS11JQBPQA9FKQPKESD2,01HR877T9AZBKQ7NEPHQ75HSHG,948,01HR879PRCPKKA7JGFMPSS7VV3,7.41,22/05/2021,card
01HR88GS13SKAS5ZJ14XBAMGE5,01HR877T6GBGWXPXRR21BXB76C,121,01HR879PQHM3ARGK3C6A74BW9A,2000.0,02/06/2020,cash
01HR88GS14ESFYDJHT0H6B9C96,01HR877T8A10FZYPCQWZ7DX4MA,436,01HR879PCVS73R7GSEZ1H5YSYW,121.22,22/11/2014,card
01HR88GS1623XRQJVMVH2NSXCD,01HR877T93HBNP6VZV6RPR9A2G,636,01HR879PSAM1CXBTS1D9AG9YSM,2000.0,06/12/2021,cash
01HR88GS18BWHDCCFDF8CW4E39,01HR877T7VT8A7JH5EN22ACFWA,20,01HR879PQMGMDGA26GPA8KPJYD,733.89,25/09/2021,card
01HR88GS199ZNKBRGVWAJMMNQ5,01HR877T6QV5GDNTPDBYD1TZ9S,629,01HR879PT6JTXH27WEXHXH766Y,1161.79,25/12/2023,card
01HR88GS1B56X45BTZA4WG6B21,01HR877T742GPRYTQSNRCFANRW,107,01HR879PTSM21V8JWX9NV2RHVT,2000.0,25/03/2014,cash
01HR88GS1CENANFHGE80QQ37FE,01HR877T8CHES1FE61TTRT58E7,794,01HR879PRQRMX04C6YC264PX9D,158.91,19/05/2014,card
01HR88GS1EPEXAQGWRY4YMAV11,01HR877T6W62HW06ZK9N2BY5ND,73,01HR879PRTR58W6RJ3PDEQKXZZ,2000.0,31/10/2019,cash
01HR88GS1F1NQ7XR9ZRF77PDD6,01HR877T3FWRMCP0FDEZ7CQMK2,486,01HR879PS6VSBSK61H5VZZYNX7,2000.0,26/12/2013,cash
01HR88GS1HDZ5GPFTCESG20SDV,01HR877T7ZB864W3TR68Y1CB7T,345,01HR879PT0M24TYMWT8H80WYBK,2000.0,14/11/2020,card
01HR88GS1J3EJP8N88E6CEXGZZ,01HR877T2Z23DK08CQNQV5F5NW,754,01HR879PRFQFXZSDQHC8XPQ17G,1456.1,14/12/2016,cash
01HR88GS1MT4MNAJ25F6SYQVPS,01HR877T85DPM8Y45MA17E1Q5R,425,01HR879PSN36YKZSRMGWPKVKNW,1611.46,20/01/2021,cash
01HR88GS1N06WDE3R19T2JTKGY,01HR877T1TVPXGD2HCGFT411JC,823,01HR879PTBRW1JRC6Z4QF7D15X,2000.0,02/03/2015,card
01HR88GS1QP1ZE37C44S2RXDQN,01HR877T2YAD32QQRV0ZKZGZYS,721,01HR879PS8TVCW4F76KWVDNNM7,1668.11,23/07/2015,card
01HR88GS1R7FW5CTYYAQKQJV02,01HR877T186JJY2KNFGVDHHWAB,231,01HR879PRRZCRN9W16DTQXFJ8P,2000.0,29/03/2016,cash
01HR88GS1T04GH210Q3YA8VFS8,01HR877T8MJXP5WQ80PRYN7WBF,309,01HR879PSH7DM7E4NRSD3XMY05,2000.0,08/09/2017,cash
01HR88GS1VQGRFBGF5GE15AJS1,01HR877T82R6YYHWNZSKZ4HTBC,605,01HR879PS67Z2AR44V54ZGEM6D,2000.0,01/04/2012,card
01HR88GS1Z6KP4XTH5FP29VZXG,01HR877T7NCQ0THAGQXVWGN7FZ,675,01HR879PSZ748X1RKFH67R2R4B,87.94,02/12/2013,cash
01HR88GS20VGNM464MZJ886A5C,01HR877T4YP914DCD9GTDQE6YF,27,01HR879PS7TN4MRB7ZPX73DC78,2000.0,18/03/2014,card
01HR88GQ1X11AR8S2R8XA4DS5D,01HR877T9VAS5Z2ZMQBCVQD0TD,268,01HR879PTDQYVQWGKRBF7FJXCB,1511.68,12/05/2012,cash
01HR88GRJD5A4GVMWV36GX5Q4C,01HR877T2N8EB49FEY1EX6PPPM,514,01HR879PTGNFMR8B1C68X3WPN0,1600.52,28/02/2022,cash
01HR88GRXDGJ3PDK9K0905K4DG,01HR877T2C6GR1H8X6K3CKS30N,499,01HR879PS3YZ48ASYHVG1RTMGQ,1199.61,05/09/2012,card
01HR88GRXF0WTMMR5E9WHVHP06,01HR877T38TCSWXJM83XMYXFFS,819,01HR879PRQRMX04C6YC264PX9D,252.15,27/03/2021,cash
01HR88GRXHQGWHPW62QS3Q38DT,01HR877T9RTD41FWJMC7GPM16E,408,01HR879NAAXM7GKVWFSJNBM34W,2000.0,01/06/2023,cash
01HR88GRXJE2ZX47GE9ZGPXYXS,01HR877T2K1T9S8VGNYPDT5T7E,510,01HR879PSSRN74Z8W5EJA0RHNG,1820.81,21/04/2013,card
01HR88GRXM17B7D0CKBSC3317J,01HR877T5SBXAP39300X80AFJM,826,01HR879PS22041B1MZH69PXF6D,1966.51,09/05/2023,card
01HR88GRXPY5HCGKRA3ST1H40F,01HR877T1Q7AR24G4464Y1ASGQ,833,01HR879PT272YTZXCFP40CBNDR,1596.34,16/07/2012,card
01HR88GRXR9A9WYXRYHD221X3F,01HR877T23TFNME5NGB4CGHDS4,99,01HR879PT375PXGVW3MRFNJND3,83.15,02/07/2022,cash
01HR88GRXSKGV91PCKCE6K4H2Y,01HR877T87YJZ10D9DNE73FNV0,683,01HR879PR6C8K94ZFPWBM8PYT6,1580.06,19/06/2022,cash
01HR88GRXV4WZFAKY1A7B303GR,01HR877T56P48EC2HV01K15S8N,556,01HR879PTPJ30W4269SV5GXVGG,2000.0,21/09/2020,card
01HR88GRXWRY1NNPZ80EVS7N6V,01HR877T8SQTXAWW5C8SCV5ZW5,323,01HR879N1WT19BJVQ2780JQK63,1279.79,29/09/2016,card
01HR88GRXY5JKB45MNK3HX87SZ,01HR877T2AEK8VNGCD6N0QQ9G9,649,01HR879PRBTJG8D069AFHMARVE,2000.0,02/03/2011,card
01HR88GRY05QG6AZVBJPW0K9PA,01HR877T7DSJVZPKGMMC5GCET3,406,01HR879PTMR31GN92NF241CT2G,2000.0,22/06/2013,card
01HR88GRY1ZWS2851V4RA9ED9J,01HR877T4QZFAES103MFM8XXKK,519,01HR879PTRZ11KBG3C6JM7M759,2000.0,12/10/2014,card
01HR88GRY3956KH5Q87DT57FN8,01HR877TAHYA7DWAGCP5XZMD8S,461,01HR879N2WQGG2FXDW5GPK32A9,510.51,08/11/2016,card
01HR88GRY4R7CQH5B1JZXTH2Q9,01HR877TAT0FV73X1GZ33E6F9E,736,01HR879PTWPQ7SAEYP4FECVY8D,354.68,11/05/2021,cash
01HR88GRY6Q5QK23WM2NXT1KC9,01HR877TAPXVW690DKDVS55GDW,230,01HR879PTG6XMV398XRT7P9AFX,2000.0,05/03/2010,card
01HR88GRY8DWARNRF2CT7704A4,01HR877T79DZQCCFAR2XFDBHCH,152,01HR879PR4ZXB74H3AQY31F7NE,767.97,03/04/2022,card
01HR88GRY9FPTX8H0SNS3TN5MH,01HR877T94H90C9RTD009399WH,475,01HR879PQSE8BERB4VT40CTH6G,2000.0,05/06/2014,card
01HR88GRYB548FEXFB12XNMC22,01HR877T4C7D589A7N6HNJV9RR,582,01HR879N78833R2MWAHKQWN1ZR,2000.0,24/12/2020,card
01HR88GRYCAAJF1X0ND0HNWYGP,01HR877T7MP3C1XWPBM6GK9Z8Q,308,01HR879PCYNFG6D81BV1VNPM1Q,2000.0,18/03/2010,cash
01HR88GRYDJ54ZX2C58FC8ESEA,01HR877T3DAP077S80GZSBDX27,778,01HR879PRR149J43QAZMP9QKQZ,2000.0,11/02/2016,card
01HR88GRYFK37DV34PA9DKQP60,01HR877T1083F7HAM2TAXD0Q5C,110,01HR879PTGRPMTMHCPAJZXRH7G,2000.0,12/05/2020,cash
01HR88GRYHYTGVDJKQA889SWXX,01HR877T41JQHEV3W4XE8Y7MT1,380,01HR879PQGAAJB2T1SNFSK4PEC,2000.0,20/02/2015,card
01HR88GRYJJK6PXD7XRRK1VM2H,01HR877TA7ESH2W5WCESJZHSZF,153,01HR879N4KMNYDAWY2X7TRZTT3,2000.0,06/12/2013,card
01HR88GRYMMH76R8JAP3265JFB,01HR877T1ETR7F54XZDBP4VZZ4,124,01HR879PS3736BDCFV121KG1QZ,2000.0,23/11/2020,card
01HR88GRYNV9T4YCXRVH6B0H61,01HR877T1ZQSFWP822HQAR22CZ,203,01HR879PTCQ27E654QAN2X2XKW,2000.0,11/07/2020,card
01HR88GRYQE2H3XX5H31WHCKFR,01HR877T4GPNP30KVDY2MGXFRK,464,01HR879PRCBE8NCVG77ZVV9QRR,2000.0,26/06/2013,cash
01HR88GRYRPNRVDJXY2PJ6Y740,01HR877T4ZB4E0KZB2VNGZFB92,572,01HR879PV9EXKGDTB6G1QHS61H,2000.0,04/12/2023,cash
01HR88GRYTFSW5WSVSMSKR0ZY6,01HR877T8MDYVJXQ4BZ44TVKD5,809,01HR879PQTK8H9197EXFPSFQEP,1132.98,06/02/2023,card
01HR88GQ23VCN6GZVHRERS9P6H,01HR877T6RW4CDS92S3B6EAJVG,847,01HR879PRW8PH0VD8ABE83AK2E,2000.0,08/02/2014,cash
01HR88GRJVVS223REZ8W8KA89Y,01HR877T97YQD83JMZ9J8DF89P,548,01HR879PR2GJPES642VKH3HCZB,956.68,21/03/2018,card
01HR88GRXW77JJEYW0H4SS28P6,01HR877TAQS1GFMRSDZM32Z41D,945,01HR879PQYP8W0338YH9HY6FZG,2000.0,26/04/2013,card
01HR88GRXYV6E3N7BZC3XJNF7Q,01HR877TANTK9HD932RDV83RTS,57,01HR879PRKA0TXSZ1ZNDVF1X8Q,2000.0,26/08/2018,cash
01HR88GRXZ8844PX9SX640SRBJ,01HR877T2T4AHS61D5FHTX976E,226,01HR879PTBR8VDKHAA1WXRM4PM,166.17,30/11/2023,cash
01HR88GRY1227NGSPAV0XFA1MH,01HR877T6TQF3JFK2NZJ0MBC3Q,86,01HR879PSWMC99YPYMJRNF3PVN,186.35,18/09/2013,cash
01HR88GRY3YEJGHES10C1R136S,01HR877T855V3VCK0NF797DBBM,749,01HR879PR9GTPESTWTPYDC2K35,759.67,27/04/2014,cash
01HR88GRY4B8CTDJKYFSEM0CW9,01HR877TAJV447TBD84NH3V3WG,756,01HR879PRVWVNHJ33AX32ZRGDC,2000.0,10/10/2019,cash
01HR88GRY6V6GZ2TY6HQ47SQDY,01HR877T9S9PVBVH2KP1PTSYFR,564,01HR879PRPMMMP0FFR6THQ5677,893.91,12/03/2023,card
01HR88GRY71CB9H3ZNNRB52PR5,01HR877T29B4N3FRXN4JH4XAYW,827,01HR879PQHDR0BMSY2JVCB18NF,1590.81,21/10/2016,cash
01HR88GRY9D6JBE8Y093MMD4JT,01HR877TA7YVK7D5X88TENMHA6,282,01HR879PRSYCGW2AZF0JNEVGDT,1812.08,12/01/2018,cash
01HR88GRYAS7Y6JWSGG9EZ2ZBT,01HR877T2YYBVJ91E9CWNPNFT8,52,01HR879PRTJSGRCFBVHFJ019YZ,2000.0,19/09/2016,card
01HR88GRYBBEJMD3TW3GTZHK33,01HR877T9EF5QRGQYCTPKH7JZT,77,01HR879PTKZ8TH5A6BXHSD5R0M,2000.0,07/08/2012,card
01HR88GRYDEFGSD406RB1BCZG5,01HR877T92NKJHR74XE69QAA20,867,01HR879PRQC7NP3GPW2GTWAPBF,541.78,04/05/2019,cash
01HR88GRYEQBKBSWZDRTTP1QWE,01HR877T2W895EV5R2EMTKZ79S,142,01HR879PS3A1A0M9BZYMJ93AMJ,1354.14,16/06/2015,card
01HR88GRYG7986CG6RRXXW3EX4,01HR877T6B8P65RTVZ7YWWPCZP,448,01HR879PRA35995M8VT06BX9ZE,356.91,25/05/2021,card
01HR88GRYHSNZ9A19DJD4B0Q7Y,01HR877T78K5TTYFCTB1YCMBYV,882,01HR879PR3CPP0CR3XXA4N0H28,46.59,03/11/2013,cash
01HR88GRYK5F33XZC79SMBM23R,01HR877T8A10FZYPCQWZ7DX4MA,696,01HR879PT1CBJCHKN7S5R4415J,190.09,01/07/2017,card
01HR88GRYMQYYQC9C3CFSD6NAQ,01HR877T4393680SFW2DT767Z1,814,01HR879PQWDSTRP99NWY5JE6NW,1881.85,01/09/2010,cash
01HR88GRYPCZG9NE0PQH57AHCC,01HR877T6WT7EHJGK2V6D80VY1,361,01HR879PT3DB051WS3E30C3EST,2000.0,09/04/2011,cash
01HR88GRYQCNS5266ECNAPB5X0,01HR877T4TH302C5SCZ0BSVVGD,360,01HR879N3E1W8FFMN9MD0FHJCT,2000.0,08/05/2013,card
01HR88GRYS3W7XZN5HY9F8W4JF,01HR877T37RJV0HY5RC41P5W2D,828,01HR879PT12ZCYN6X51EG64E17,2000.0,02/12/2020,cash
01HR88GRYTJT3C9VB617Q69G81,01HR877T80T4THR1W3V60S7ZG8,126,01HR879PTH8P14W3Z125K0TE4S,2000.0,23/11/2021,cash
01HR88GRYVZ1QXV46R01H7MAZY,01HR877T7V67AFCZCZ2NMR5EZ7,38,01HR879PTQ2FP9F862CNATJ6SZ,723.51,05/10/2017,cash
01HR88GRYXC6J5KRYKNZ7QX861,01HR877T36NG9EPAGVMX5KQKD6,227,01HR879PRRE89T8C1WX8YKTP46,2000.0,04/02/2020,cash
01HR88GRYY8YK7DGW8RFC4B5QD,01HR877T99ZJD4P5T5B1HMRWCS,535,01HR879PR85B247JKQM5NZBE7Z,2000.0,11/02/2020,card
01HR88GRZ05AYP5RZGSHY1AFK5,01HR877T2YYXW9FH3WZ0EG91V5,315,01HR879N2MB7HYZD491N4HJ18M,60.26,30/03/2020,cash
01HR88GRZ19EPHHEV21DPYB8J8,01HR877T9JRYEMBF3QEN966ZQW,465,01HR879PR512KDDCRKJW9YS9KS,2000.0,13/01/2018,card
01HR88GRZ3C8Q0RVFX8Y6AVVYT,01HR877T1Q7AR24G4464Y1ASGQ,334,01HR879PRXZCP9M4J0FE4W06B9,2000.0,05/04/2018,cash
01HR88GRZ40AYGYJZDMNXSFRGG,01HR877T7KZ97EK4X1QZ03HM0N,100,01HR879PSSRN74Z8W5EJA0RHNG,1836.38,14/05/2013,card
01HR88GRZ6SV0AH1R9NRGVWEJA,01HR877T3NZDPXR9Q85J24Y0FK,628,01HR879PT6X7F0CD8W2VEF7GZQ,755.01,26/05/2016,card
01HR88GQ22W1XQKJX7VBRERWA4,01HR877TB8WDABFY7PBHYPV8RE,908,01HR879PRJFD637J9YQ764MEMQ,2000.0,02/04/2010,card
01HR88GRJ7F29RKF1HT5KPSM1S,01HR877TC4TP55EYY1GCTEC3V6,708,01HR879PQKR122VVCV8ZFK07W8,1511.79,06/05/2016,cash
01HR88GRX7A3TDD8HZ9YGNDJXD,01HR877T8EX95HPQEB1Q7EZXGP,467,01HR879PRGATJHTP1PS8SN2S5Y,2000.0,12/04/2012,cash
01HR88GRX8FQMP97EBCYQ6CNJG,01HR877T8FN5GV7YYW175RYQCY,430,01HR879PRTFZV8ATB052CB0WB8,2000.0,03/12/2020,card
01HR88GRXA2071Y1FF9AFBCK3P,01HR877T3G1AJTRZVQK6BD998C,563,01HR879PRZR18XN4WH1AXVX96H,935.47,10/04/2017,cash
01HR88GRXB6KABKNE39B36BW1C,01HR877T31TEX7A61VJH6FKCKV,789,01HR879PQEF8EZFZ1K51PD67RM,2000.0,19/12/2023,cash
01HR88GRXDW1340YSQGP6PJHHN,01HR877T9N95JMRSB2AVWZQMNW,889,01HR879PTNTWK934Q6787KXAF2,2000.0,20/07/2010,cash
01HR88GRXEXVN3XDX7815SKZDC,01HR877T7EN5M9YFTMNWXK13RJ,932,01HR879PT9Z9VPMJ3TYPXE9B5R,2000.0,18/01/2011,cash
01HR88GRXF108YHKQWF3SB8B8S,01HR877TA5J8XPHCYEVNGN5W4G,541,01HR879PV44YMR6H7BNEDDMBB9,2000.0,21/12/2019,cash
01HR88GRXHEW0J8TVZZJ8GEMA5,01HR877T5HJ4903RKVN17ED112,573,01HR879PS55CBEC5K36E4Q0GS3,2000.0,11/12/2015,cash
01HR88GRXJYH68QBZWK4BN0P6B,01HR877T1D2F9RQ0B0MGKD5GAW,96,01HR879PT6X7F0CD8W2VEF7GZQ,2000.0,26/12/2010,cash
01HR88GRXMNK6GAZ4P49E5FASS,01HR877TA495BYJ9AY6GWDG48B,813,01HR879PS1PNR5EE2P2N998XHN,990.16,11/07/2017,cash
01HR88GRXN8MPGH1PSPDV5S09Q,01HR877T6CYP00NN4EVP8EVBSM,618,01HR879PQFWCZ80GF8BASZNSFB,471.35,30/05/2023,card
01HR88GRXQ266Q8NVMCFEZB5ZY,01HR877T37Y166EDWB56A1RRDC,124,01HR879PSFMG4DR8XP7PXT7RHE,2000.0,10/09/2015,cash
01HR88GRXR1E9G977ET9CJ67MW,01HR877T7Y30QG2K29ZN6NTJMX,937,01HR879PTPXZ1127KDN4CVZS72,457.38,21/12/2017,cash
01HR88GRXTZNA1AM5GHYZ34Z74,01HR877T81R5Z6411HZ6HBC1WB,207,01HR879PTWPQ7SAEYP4FECVY8D,2000.0,26/07/2022,card
01HR88GRXV41SPV3P8X1HV7T1D,01HR877T9DYQAXGYJDMA0YAX2A,785,01HR879PRKA0TXSZ1ZNDVF1X8Q,803.84,14/09/2011,cash
01HR88GRXX8CVETRMH4X9NHCNJ,01HR877T6S4NBK59G2J6NAJDMR,551,01HR879NAMG1J4YZDXDJJWXYN6,2000.0,08/07/2019,card
01HR88GRXYZW3Q2EFN9ZV0PZSC,01HR877T2VVFDJWY60WKZGEPDQ,846,01HR879PRNPCRGGQZBX6815FN6,143.94,16/03/2022,card
01HR88GRXZW1HB3PZHCCSWEX9M,01HR877T6W1FMPZRZ27A7EYWAB,369,01HR879PTMKFSAXS27KXKEZQZ4,1493.23,28/07/2021,card
01HR88GRY1EF57AEBF4634BEK6,01HR877T7QDM309G20MX82AXM5,622,01HR879PTD9C5M6JMC771GZ3C1,1767.45,30/07/2023,cash
01HR88GRY255GZDKFQZ7R98AB0,01HR877T3R4FWTKB1HVNS9ZTAS,266,01HR879PEDKR48AR2Z8T62H91N,2000.0,25/03/2018,cash
01HR88GRY4CRQQV1231YE0NFGX,01HR877T836TM0X0N08YSP8BZF,634,01HR879PRXVEE5Y5CFH2BCQ059,1988.62,28/10/2013,cash
01HR88GRY5A3X5YEPJDF1N5MNK,01HR877T971HZ1BNYK6581YVG0,562,01HR879PTVJNAG34R419CKYFXB,2000.0,03/07/2014,cash
01HR88GRY7KA51Y3GZ2WGX7WC0,01HR877T6E4KWDDX6ST7NVM84M,340,01HR879PSKPAJ1ZVDSSMBB5T00,2000.0,16/02/2018,card
01HR88GRY8GM67SCVFCZ2Z23K6,01HR877T5A7WRRV5MC0NG9NG10,574,01HR879PTBPRQ32GWH01A7SEA3,2000.0,27/07/2014,card
01HR88GRY9FMGHFZ2YFV0DJAME,01HR877T9JRYEMBF3QEN966ZQW,933,01HR879PSK9323G0MR99PD7G96,1854.19,21/07/2021,cash
01HR88GRYBDM2MRKEARMGRZEZW,01HR877T6GPMC1GM7TJQA5519Z,112,01HR879PSMF9Y4VX86X9HXXQ7Y,400.41,26/07/2012,cash
01HR88GRYCNFDYFP5EEGYN056W,01HR877T2SGNFA0EMBR5EQ87AT,428,01HR879PSJ83Q34HYB8YBBJKWJ,1288.33,26/03/2013,cash
01HR88GRYECFJERNGBWMHCZAGA,01HR877T71H3WPV65Y6ZAD17DX,946,01HR879PSXX59G9BSJT6PAJNRC,655.04,30/06/2011,cash
01HR88GRYFBPBXRXV0VFQ806J3,01HR877T8WWMV6T0TMV8VFSEVF,831,01HR879PQSM6PRQ0GECCQMNSG9,28.09,14/07/2012,cash
01HR88GQ4VNF5HYM3S7HAMQKHX,01HR877T4WMF48MQ1CJ1XHZC4F,755,01HR879PV8R56PS14HMAKGST7G,2000.0,24/11/2014,card
01HR88GRP7V7ZM0P3G9GY112F9,01HR877T20HHV073SAC962WKXX,286,01HR879PQWDSTRP99NWY5JE6NW,1237.81,02/06/2012,cash
01HR88GS1A1YZ2NG1N02BPE2H0,01HR877T2T5RFHV8QYKGNKK1BF,696,01HR879PRHEETH0Y284AAT0NYK,190.09,18/05/2019,cash
01HR88GS1BQ15RVM3407F7VB9K,01HR877T2N8EB49FEY1EX6PPPM,703,01HR879PRZNJZF9FK3RDC1J17S,2000.0,25/08/2010,card
01HR88GS1DWZ4SA6ZS2B2SQ5VD,01HR877T3MBTN5S3S4GESNKMB7,718,01HR879PT2TE3EV97ERBPE6JBB,2000.0,17/12/2012,cash
01HR88GS1E8WWJSWVFW7V3C6NT,01HR877T6FD1DK0V47MSRQQHSC,35,01HR879PSFMG4DR8XP7PXT7RHE,533.34,13/01/2011,cash
01HR88GS1FB0RHSS4YBCZEVS5S,01HR877T2AYZV291SVYVM47H91,416,01HR879PSJTWZGQ5RQD8Q3FXH9,768.03,11/12/2013,card
01HR88GS1GG6KHG793F4Z1EF6Y,01HR877T3AFPHJGN17GWY6AN87,529,01HR879PTDP20FW87ZVD4Z179K,1121.02,02/12/2016,cash
01HR88GS1HQ4PC1J9XCG1A4VN2,01HR877T0ZBQCBEYG609SRJNFF,947,01HR879N1JHRCTPE4KW9MARRAM,2000.0,14/07/2019,cash
01HR88GS1J7Z6WKSHVM35P8P3M,01HR877TASXXZH6J1CY0HFT4DJ,833,01HR879PTE24R17X02JFJEPPN7,1596.34,04/02/2015,cash
01HR88GS1KZCFBHHFKKSERQC9B,01HR877T58X331G7C6Q61897GS,571,01HR879PRJM4B2H5JHFZMHMZRB,425.55,05/08/2011,card
01HR88GS1MEAZHDW7AFCB15RAJ,01HR877T1BGCDVTZWE638C0ZSG,587,01HR879PTQ2FP9F862CNATJ6SZ,64.65,20/10/2012,cash
01HR88GS1PCH2Y5ZYD30Q04QZE,01HR877T9JRYEMBF3QEN966ZQW,616,01HR879PRCVBX0HME488YJ5B1Q,2000.0,10/10/2011,cash
01HR88GS1QAZRGH7S2WHS2PMRW,01HR877T87RHYEZ8YQWAP5YZKE,160,01HR879PRT3EVYW3AHTX5PVHRV,786.63,22/10/2021,cash
01HR88GS1RAFP6R632WPY4HSW4,01HR877T41JQHEV3W4XE8Y7MT1,25,01HR879PTKTXK12YW40AQ0M8GQ,2000.0,02/09/2010,card
01HR88GS1SY0GF23Q0QG8CW2P3,01HR877T6A69YARVX2BXJVTWDD,567,01HR879PS3A1A0M9BZYMJ93AMJ,3.72,04/02/2017,cash
01HR88GS1T4KG0D9M4WX6NJ14M,01HR877T4M5TTW5T80NAR7TXF9,827,01HR879PS9X27M9A8F4NPCW6YA,1590.81,21/01/2013,card
01HR88GS1W0BT7RMF5SQ0QHSA1,01HR877T740E7K6QTFF11K3XK8,462,01HR879PSYTHP4GQD82AY2K71W,2000.0,10/12/2022,cash
01HR88GS1XPQNZ6G0WYSWTAD4G,01HR877T6X674NJ0E6JGTMKZNZ,430,01HR879PTBPRQ32GWH01A7SEA3,2000.0,31/08/2013,card
01HR88GS1YT3WPEM54GB71S31S,01HR877T2GNNQBK93VZTFC55FA,273,01HR879PS3DKVZR673755T3A0V,825.18,04/05/2019,cash
